Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1927447,-,-,-,39.76,-105.23,-7,1785,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,AOD,Cloud Type,DHI,DNI,GHI,Ozone,Relative Humidity,Pressure,Wind Speed,Precipitable Water
2023,10,31,4,0,-5.7,0.017,0,0,0,0,0.266,48.61,823,1,0.4
2023,10,31,5,0,-6,0.017,0,0,0,0,0.266,48.74,823,1.3,0.4
2023,10,31,6,0,-5.9,0.016,0,0,0,0,0.265,47.730000000000004,823,1.7000000000000002,0.5
2023,10,31,7,0,-3.5,0.015,0,23,545,70,0.265,44.82,823,2.2,0.5
2023,10,31,8,0,1.3,0.015,0,43,828,258,0.265,41.36,823,2.3000000000000003,0.5
2023,10,31,9,0,4.6000000000000005,0.014,1,53,939,434,0.264,37.96,823,1.7000000000000002,0.5
2023,10,31,10,0,6.7,0.014,3,312,343,488,0.264,34.54,823,1.7000000000000002,0.6000000000000001
2023,10,31,11,0,8.1,0.022,3,327,451,586,0.265,32.7,822,1.8,0.6000000000000001
2023,10,31,12,0,9.200000000000001,0.021,1,74,994,657,0.264,31.77,822,1.9000000000000001,0.7000000000000001
2023,10,31,13,0,9.8,0.02,0,70,981,608,0.263,32.01,821,1.9000000000000001,0.7000000000000001
2023,10,31,14,0,9.9,0.019,0,63,946,499,0.261,33.05,821,1.7000000000000002,0.7000000000000001
2023,10,31,15,0,9.4,0.018000000000000002,0,52,870,342,0.259,36.57,821,1.4000000000000001,0.7000000000000001
2023,10,31,16,0,6.800000000000001,0.016,0,35,700,155,0.257,49.46,821,0.5,0.7000000000000001
2023,10,31,17,0,3.2,0.016,0,0,0,0,0.256,48.42,821,0.8,0.7000000000000001
2023,10,31,18,0,1.1,0.015,0,0,0,0,0.255,53.02,822,1.2000000000000002,0.6000000000000001
2023,10,31,19,0,0,0.014,0,0,0,0,0.254,55.64,822,1.7000000000000002,0.6000000000000001
2023,10,31,20,0,-0.1,0.013000000000000001,0,0,0,0,0.254,54.03,821,2.3000000000000003,0.6000000000000001
2023,10,31,21,0,0,0.013000000000000001,0,0,0,0,0.254,51.550000000000004,821,2.6,0.6000000000000001
2023,10,31,22,0,0.2,0.013000000000000001,0,0,0,0,0.253,48.94,821,2.5,0.6000000000000001
2023,10,31,23,0,0.2,0.013000000000000001,0,0,0,0,0.252,47.76,821,2.5,0.6000000000000001
2023,11,1,0,0,0.30000000000000004,0.013000000000000001,0,0,0,0,0.251,46.7,821,2.4000000000000004,0.6000000000000001
2023,11,1,1,0,0.4,0.014,7,0,0,0,0.249,45.74,820,2.3000000000000003,0.5
2023,11,1,2,0,0.5,0.015,7,0,0,0,0.246,45.02,820,2.3000000000000003,0.5
2023,11,1,3,0,0.6000000000000001,0.016,6,0,0,0,0.245,44.58,820,2.3000000000000003,0.5
2023,11,1,4,0,0.7000000000000001,0.017,6,0,0,0,0.245,44.39,820,2.3000000000000003,0.5
2023,11,1,5,0,0.9,0.017,6,0,0,0,0.246,44.18,820,2.3000000000000003,0.6000000000000001
2023,11,1,6,0,1.3,0.018000000000000002,7,0,0,0,0.247,43.67,820,2.2,0.6000000000000001
2023,11,1,7,0,3.1,0.018000000000000002,6,30,2,30,0.247,42.57,820,2.2,0.6000000000000001
2023,11,1,8,0,6.5,0.017,6,35,0,35,0.248,40.730000000000004,820,2.3000000000000003,0.6000000000000001
2023,11,1,9,0,9.1,0.018000000000000002,7,172,365,318,0.248,36.2,820,2.4000000000000004,0.7000000000000001
2023,11,1,10,0,11.200000000000001,0.02,7,147,671,489,0.248,31.36,820,2.6,0.7000000000000001
2023,11,1,11,0,12.5,0.019,0,58,993,624,0.248,28.48,820,3,0.7000000000000001
2023,11,1,12,0,13,0.019,0,58,997,639,0.247,28.07,819,2.9000000000000004,0.7000000000000001
2023,11,1,13,0,13.3,0.018000000000000002,7,226,415,452,0.246,28.27,819,2.6,0.7000000000000001
2023,11,1,14,0,13.600000000000001,0.019,7,199,387,376,0.246,28.19,818,2.4000000000000004,0.7000000000000001
2023,11,1,15,0,13,0.02,7,28,0,28,0.247,32.75,818,1.6,0.7000000000000001
2023,11,1,16,0,9.9,0.022,6,17,0,17,0.248,46.1,818,0.6000000000000001,0.8
2023,11,1,17,0,7.4,0.026000000000000002,9,0,0,0,0.25,45.87,819,0.5,0.8
2023,11,1,18,0,6.9,0.028,9,0,0,0,0.253,46.5,819,0.4,0.8
2023,11,1,19,0,6.300000000000001,0.028,9,0,0,0,0.255,47.71,819,0.7000000000000001,0.8
2023,11,1,20,0,5.5,0.026000000000000002,9,0,0,0,0.256,49.410000000000004,819,1.1,0.7000000000000001
2023,11,1,21,0,4.9,0.023,9,0,0,0,0.256,49.67,819,1.5,0.7000000000000001
2023,11,1,22,0,4.1000000000000005,0.02,6,0,0,0,0.257,49.38,819,1.9000000000000001,0.7000000000000001
2023,11,1,23,0,3,0.018000000000000002,6,0,0,0,0.259,48.11,819,2.3000000000000003,0.7000000000000001
2023,11,2,0,0,2.4000000000000004,0.017,7,0,0,0,0.26,45.35,819,2.7,0.7000000000000001
2023,11,2,1,0,2.2,0.018000000000000002,0,0,0,0,0.262,42.7,819,3,0.7000000000000001
2023,11,2,2,0,2.1,0.019,0,0,0,0,0.263,41.29,818,2.9000000000000004,0.7000000000000001
2023,11,2,3,0,2,0.02,7,0,0,0,0.262,40.44,818,2.7,0.7000000000000001
2023,11,2,4,0,1.9000000000000001,0.021,0,0,0,0,0.261,39.410000000000004,818,2.6,0.7000000000000001
2023,11,2,5,0,1.9000000000000001,0.022,7,0,0,0,0.263,38.33,819,2.6,0.7000000000000001
2023,11,2,6,0,2,0.021,0,0,0,0,0.262,37.160000000000004,819,2.6,0.8
2023,11,2,7,0,3.9000000000000004,0.018000000000000002,1,21,490,60,0.259,34.5,819,2.8000000000000003,0.8
2023,11,2,8,0,8,0.015,0,38,800,239,0.255,29.830000000000002,820,3.4000000000000004,0.8
2023,11,2,9,0,11.3,0.014,0,45,915,408,0.251,26.330000000000002,820,3.4000000000000004,0.8
2023,11,2,10,0,14.200000000000001,0.014,3,267,312,424,0.248,22.080000000000002,819,3.1,0.9
2023,11,2,11,0,15.8,0.015,7,192,536,496,0.245,21.97,819,2.9000000000000004,1
2023,11,2,12,0,16.6,0.015,7,183,606,533,0.243,23.28,818,3,1.1
2023,11,2,13,0,16.900000000000002,0.015,7,271,142,347,0.243,24.66,818,3.1,1.2000000000000002
2023,11,2,14,0,16.6,0.019,7,211,254,326,0.242,26.48,818,3.2,1.3
2023,11,2,15,0,15.600000000000001,0.019,6,48,0,48,0.242,31.36,818,2.8000000000000003,1.4000000000000001
2023,11,2,16,0,12.8,0.019,7,80,153,105,0.242,40.69,818,1.8,1.4000000000000001
2023,11,2,17,0,9.8,0.02,7,0,0,0,0.243,46.35,818,1.6,1.4000000000000001
2023,11,2,18,0,8.9,0.019,7,0,0,0,0.243,47.06,819,2.1,1.4000000000000001
2023,11,2,19,0,8,0.017,6,0,0,0,0.242,47.7,819,2.5,1.4000000000000001
2023,11,2,20,0,7.4,0.016,1,0,0,0,0.243,46.92,818,2.8000000000000003,1.4000000000000001
2023,11,2,21,0,7,0.016,0,0,0,0,0.245,46.21,818,3,1.4000000000000001
2023,11,2,22,0,7,0.019,7,0,0,0,0.248,45.39,818,3.1,1.4000000000000001
2023,11,2,23,0,7.1000000000000005,0.022,7,0,0,0,0.251,44.64,818,3.1,1.4000000000000001
2023,11,3,0,0,7.2,0.026000000000000002,9,0,0,0,0.253,43.76,818,2.9000000000000004,1.3
2023,11,3,1,0,7.5,0.028,9,0,0,0,0.256,42.72,818,2.8000000000000003,1.3
2023,11,3,2,0,7.5,0.028,7,0,0,0,0.257,42.9,818,2.4000000000000004,1.4000000000000001
2023,11,3,3,0,7.300000000000001,0.028,7,0,0,0,0.259,44.07,818,2,1.4000000000000001
2023,11,3,4,0,7.2,0.029,7,0,0,0,0.261,44.95,818,1.6,1.3
2023,11,3,5,0,7.1000000000000005,0.03,7,0,0,0,0.261,45.46,819,1.4000000000000001,1.3
2023,11,3,6,0,6.7,0.029,7,0,0,0,0.261,46.82,819,1.3,1.4000000000000001
2023,11,3,7,0,7.6000000000000005,0.027,7,34,5,35,0.261,47.46,819,1.2000000000000002,1.3
2023,11,3,8,0,11,0.024,4,90,2,91,0.263,42.22,820,1.7000000000000002,1.2000000000000002
2023,11,3,9,0,13.700000000000001,0.023,5,138,1,139,0.266,37.07,820,2.9000000000000004,1.1
2023,11,3,10,0,15.5,0.024,5,77,0,77,0.268,35.160000000000004,820,3.2,1
2023,11,3,11,0,16.900000000000002,0.02,5,140,0,140,0.269,32.14,819,2.7,0.9
2023,11,3,12,0,17.900000000000002,0.022,5,342,104,402,0.269,29.3,819,2.2,1
2023,11,3,13,0,18.400000000000002,0.024,7,185,551,479,0.268,27.68,819,1.7000000000000002,1
2023,11,3,14,0,18.3,0.023,0,54,915,465,0.267,27.47,818,1.2000000000000002,1.1
2023,11,3,15,0,17.3,0.025,3,138,491,295,0.266,29.990000000000002,819,0.9,1.2000000000000002
2023,11,3,16,0,14.100000000000001,0.029,7,68,361,125,0.266,43.6,819,0.6000000000000001,1.2000000000000002
2023,11,3,17,0,11.200000000000001,0.034,7,0,0,0,0.267,48.17,820,0.6000000000000001,1.2000000000000002
2023,11,3,18,0,10.3,0.035,7,0,0,0,0.267,51.14,820,0.5,1.2000000000000002
2023,11,3,19,0,9.1,0.034,7,0,0,0,0.268,55.82,820,0.5,1.2000000000000002
2023,11,3,20,0,8.3,0.035,7,0,0,0,0.272,58.39,821,0.5,1.2000000000000002
2023,11,3,21,0,8.1,0.033,8,0,0,0,0.275,58.17,821,0.7000000000000001,1.1
2023,11,3,22,0,6.9,0.028,0,0,0,0,0.277,62.06,821,1,1.1
2023,11,3,23,0,5.9,0.025,0,0,0,0,0.279,65.74,821,1.1,1.1
2023,11,4,0,0,5.300000000000001,0.025,8,0,0,0,0.279,68.23,821,1.1,1
2023,11,4,1,0,4.7,0.024,0,0,0,0,0.279,70.51,821,1.1,1
2023,11,4,2,0,4.2,0.024,7,0,0,0,0.278,72.14,821,1.1,0.9
2023,11,4,3,0,3.8000000000000003,0.025,7,0,0,0,0.278,73.24,821,1.1,0.9
2023,11,4,4,0,4,0.025,7,0,0,0,0.277,71.34,821,1.1,0.8
2023,11,4,5,0,4.3,0.023,7,0,0,0,0.277,68.9,821,1.1,0.8
2023,11,4,6,0,4.2,0.022,0,0,0,0,0.276,68.3,821,1.1,0.7000000000000001
2023,11,4,7,0,5.4,0.02,7,36,11,36,0.275,62.940000000000005,822,0.9,0.7000000000000001
2023,11,4,8,0,9.200000000000001,0.02,7,92,524,219,0.274,48.47,822,1.4000000000000001,0.6000000000000001
2023,11,4,9,0,12.100000000000001,0.019,0,49,913,404,0.273,35.57,822,1.5,0.6000000000000001
2023,11,4,10,0,14.5,0.019,7,54,969,534,0.271,26.63,822,1.3,0.6000000000000001
2023,11,4,11,0,16.400000000000002,0.014,1,52,1001,609,0.269,21.17,822,1.2000000000000002,0.6000000000000001
2023,11,4,12,0,17.7,0.014,0,52,999,621,0.267,18.18,821,1.2000000000000002,0.7000000000000001
2023,11,4,13,0,18.5,0.014,0,51,985,573,0.264,16.64,821,1.3,0.7000000000000001
2023,11,4,14,0,18.5,0.022,0,53,929,466,0.262,16.48,820,1.2000000000000002,0.8
2023,11,4,15,0,17.7,0.023,0,46,844,314,0.259,18.240000000000002,820,1.1,0.8
2023,11,4,16,0,14.100000000000001,0.023,0,33,651,134,0.257,30.64,820,0.9,0.8
2023,11,4,17,0,10.3,0.023,0,0,0,0,0.257,34.69,820,1,0.9
2023,11,4,18,0,8.4,0.022,0,0,0,0,0.256,40.550000000000004,820,1.1,0.9
2023,11,4,19,0,7.300000000000001,0.021,0,0,0,0,0.255,43.58,820,1.3,0.9
2023,11,4,20,0,7.2,0.02,0,0,0,0,0.255,42.230000000000004,820,1.6,0.9
2023,11,4,21,0,7.2,0.02,8,0,0,0,0.256,40.88,820,2,0.8
2023,11,4,22,0,7.300000000000001,0.021,7,0,0,0,0.257,40.56,820,2.3000000000000003,0.7000000000000001
2023,11,4,23,0,7.300000000000001,0.021,6,0,0,0,0.258,41.21,819,2.4000000000000004,0.6000000000000001
2023,11,5,0,0,7.2,0.02,6,0,0,0,0.259,41.71,819,2.3000000000000003,0.5
2023,11,5,1,0,7.1000000000000005,0.021,6,0,0,0,0.259,42.11,819,2.3000000000000003,0.5
2023,11,5,2,0,7.4,0.024,6,0,0,0,0.26,42.04,818,2.2,0.6000000000000001
2023,11,5,3,0,7.6000000000000005,0.026000000000000002,7,0,0,0,0.26,42.660000000000004,818,2,0.8
2023,11,5,4,0,7.4,0.028,7,0,0,0,0.261,44.11,817,1.8,0.9
2023,11,5,5,0,7.300000000000001,0.031,7,0,0,0,0.262,44.730000000000004,817,1.6,0.9
2023,11,5,6,0,7.2,0.034,7,0,0,0,0.263,45.050000000000004,817,1.4000000000000001,1
2023,11,5,7,0,8.3,0.034,7,30,4,30,0.263,43.51,816,1.3,1
2023,11,5,8,0,11.8,0.03,7,43,757,225,0.264,36.22,816,1.8,0.8
2023,11,5,9,0,15.100000000000001,0.029,6,178,297,293,0.264,26.61,816,2.6,0.7000000000000001
2023,11,5,10,0,17.6,0.028,7,202,448,422,0.265,19.81,816,3,0.7000000000000001
2023,11,5,11,0,19.5,0.024,7,160,732,564,0.265,15.55,815,3,0.7000000000000001
2023,11,5,12,0,20.6,0.023,7,154,766,587,0.266,13.700000000000001,814,3,0.8
2023,11,5,13,0,21.200000000000003,0.021,0,56,970,567,0.265,13.64,814,2.8000000000000003,0.8
2023,11,5,14,0,21,0.019,0,51,928,459,0.265,14.9,814,2.9000000000000004,0.9
2023,11,5,15,0,19.700000000000003,0.019,0,44,844,308,0.265,21.35,814,2.7,0.9
2023,11,5,16,0,16.2,0.02,0,31,648,130,0.266,26.95,814,2,0.9
2023,11,5,17,0,11.700000000000001,0.02,0,0,0,0,0.266,33.42,815,1.5,0.9
2023,11,5,18,0,10.3,0.022,7,0,0,0,0.265,34.660000000000004,815,1.5,0.8
2023,11,5,19,0,9.5,0.024,7,0,0,0,0.265,34.4,815,1.7000000000000002,0.7000000000000001
2023,11,5,20,0,9.1,0.026000000000000002,0,0,0,0,0.265,33.47,815,1.6,0.7000000000000001
2023,11,5,21,0,8.8,0.027,8,0,0,0,0.265,32.8,815,1.4000000000000001,0.7000000000000001
2023,11,5,22,0,8.6,0.028,7,0,0,0,0.265,32.01,815,1.1,0.7000000000000001
2023,11,5,23,0,8.200000000000001,0.03,0,0,0,0,0.266,32.29,815,1,0.8
2023,11,6,0,0,7.7,0.032,0,0,0,0,0.266,33.26,815,1,0.8
2023,11,6,1,0,7,0.034,7,0,0,0,0.266,34.46,815,1.1,0.8
2023,11,6,2,0,6.300000000000001,0.034,0,0,0,0,0.264,35.81,815,1.2000000000000002,0.8
2023,11,6,3,0,5.7,0.034,3,0,0,0,0.263,37.230000000000004,815,1.2000000000000002,0.8
2023,11,6,4,0,5.7,0.034,7,0,0,0,0.263,37.38,815,1.4000000000000001,0.8
2023,11,6,5,0,5.6000000000000005,0.034,0,0,0,0,0.263,37.88,815,1.6,0.9
2023,11,6,6,0,5.4,0.032,0,0,0,0,0.262,38.480000000000004,814,1.7000000000000002,0.9
2023,11,6,7,0,6.9,0.031,1,20,403,47,0.261,36.15,814,1.7000000000000002,0.9
2023,11,6,8,0,11.5,0.03,0,42,748,219,0.26,26.79,814,2.6,0.9
2023,11,6,9,0,15.100000000000001,0.028,0,52,879,387,0.259,21.55,814,2.8000000000000003,0.9
2023,11,6,10,0,18,0.027,0,58,940,515,0.258,18.09,814,2.8000000000000003,0.9
2023,11,6,11,0,19.700000000000003,0.024,0,59,971,591,0.257,16.47,813,2.5,0.9
2023,11,6,12,0,20.6,0.026000000000000002,0,61,973,606,0.256,15.780000000000001,812,2.2,0.9
2023,11,6,13,0,20.700000000000003,0.027,7,207,435,434,0.254,15.8,812,2.2,0.9
2023,11,6,14,0,20.200000000000003,0.031,7,177,448,373,0.253,16.490000000000002,812,2.3000000000000003,0.9
2023,11,6,15,0,18.8,0.03,8,109,492,261,0.252,22.16,812,2,0.9
2023,11,6,16,0,15.3,0.028,7,80,69,91,0.251,30.89,812,0.9,0.9
2023,11,6,17,0,11.9,0.026000000000000002,7,0,0,0,0.251,34.910000000000004,812,0.7000000000000001,0.8
2023,11,6,18,0,10.700000000000001,0.024,7,0,0,0,0.25,36.15,813,0.7000000000000001,0.8
2023,11,6,19,0,9.4,0.023,0,0,0,0,0.249,38.2,813,1.1,0.8
2023,11,6,20,0,8.200000000000001,0.023,0,0,0,0,0.248,40.82,813,1.5,0.7000000000000001
2023,11,6,21,0,7.4,0.022,0,0,0,0,0.248,41.88,813,1.8,0.7000000000000001
2023,11,6,22,0,6.9,0.022,0,0,0,0,0.247,41.56,812,1.9000000000000001,0.6000000000000001
2023,11,6,23,0,6.5,0.023,0,0,0,0,0.247,40.730000000000004,812,1.9000000000000001,0.5
2023,11,7,0,0,6,0.022,0,0,0,0,0.246,40.21,812,1.9000000000000001,0.5
2023,11,7,1,0,5.7,0.019,0,0,0,0,0.246,39.71,812,1.9000000000000001,0.5
2023,11,7,2,0,5.4,0.018000000000000002,0,0,0,0,0.246,40.35,811,2,0.4
2023,11,7,3,0,5.4,0.018000000000000002,0,0,0,0,0.247,40.550000000000004,811,2,0.4
2023,11,7,4,0,5.5,0.019,0,0,0,0,0.248,40.08,811,2.1,0.4
2023,11,7,5,0,5.6000000000000005,0.02,0,0,0,0,0.248,38.92,812,2.1,0.5
2023,11,7,6,0,5.6000000000000005,0.02,0,0,0,0,0.249,38.300000000000004,812,2.1,0.5
2023,11,7,7,0,7.300000000000001,0.021,0,19,450,47,0.249,35.61,812,2,0.5
2023,11,7,8,0,12.100000000000001,0.021,0,39,792,223,0.25,28.02,812,2.5,0.5
2023,11,7,9,0,15.8,0.021,0,49,916,394,0.25,20.1,811,3,0.5
2023,11,7,10,0,18.3,0.022,0,55,964,520,0.25,14.540000000000001,811,3.4000000000000004,0.6000000000000001
2023,11,7,11,0,19.700000000000003,0.02,0,56,993,596,0.25,11.84,811,3.6,0.6000000000000001
2023,11,7,12,0,20.3,0.019,0,56,999,612,0.249,11.03,810,3.5,0.6000000000000001
2023,11,7,13,0,20.400000000000002,0.02,0,55,976,561,0.248,11.290000000000001,810,3.4000000000000004,0.7000000000000001
2023,11,7,14,0,19.900000000000002,0.019,0,51,938,456,0.247,12.6,810,2.8000000000000003,0.7000000000000001
2023,11,7,15,0,18.400000000000002,0.02,1,44,845,302,0.247,17.57,810,1.9000000000000001,0.8
2023,11,7,16,0,14.700000000000001,0.023,3,80,57,88,0.247,27.91,810,1.2000000000000002,0.9
2023,11,7,17,0,10.8,0.028,5,0,0,0,0.248,35.26,811,1.4000000000000001,0.9
2023,11,7,18,0,8.700000000000001,0.032,5,0,0,0,0.248,42.21,812,1.5,0.9
2023,11,7,19,0,6.9,0.036000000000000004,0,0,0,0,0.248,48.75,812,1.6,1
2023,11,7,20,0,5.7,0.037,0,0,0,0,0.248,53.910000000000004,812,1.5,1
2023,11,7,21,0,5,0.038,4,0,0,0,0.249,57.21,812,1.4000000000000001,1.1
2023,11,7,22,0,4.5,0.039,7,0,0,0,0.249,60.03,812,1.3,1.1
2023,11,7,23,0,4,0.037,5,0,0,0,0.249,63.04,812,1,1.1
2023,11,8,0,0,3.6,0.035,0,0,0,0,0.249,64.97,812,0.8,1.1
2023,11,8,1,0,3.5,0.033,0,0,0,0,0.249,64.65,812,0.6000000000000001,1
2023,11,8,2,0,3.4000000000000004,0.031,5,0,0,0,0.25,64.07000000000001,812,0.6000000000000001,0.9
2023,11,8,3,0,3.4000000000000004,0.029,5,0,0,0,0.251,63.28,812,0.6000000000000001,0.9
2023,11,8,4,0,3,0.029,0,0,0,0,0.252,64.7,812,0.5,0.8
2023,11,8,5,0,2.5,0.033,0,0,0,0,0.254,66.88,812,0.7000000000000001,0.8
2023,11,8,6,0,2.2,0.043000000000000003,4,0,0,0,0.256,69.36,813,0.8,0.8
2023,11,8,7,0,2.9000000000000004,0.062,4,21,0,21,0.258,70.97,814,1.4000000000000001,0.9
2023,11,8,8,0,4.7,0.105,5,7,0,7,0.259,67.31,815,2.8000000000000003,0.9
2023,11,8,9,0,5.300000000000001,0.121,4,123,1,124,0.26,63.75,816,3.7,1
2023,11,8,10,0,5.800000000000001,0.109,4,110,0,111,0.261,58.39,817,4.3,1
2023,11,8,11,0,6.2,0.095,8,210,16,218,0.261,53.85,817,4.5,0.9
2023,11,8,12,0,6,0.088,7,43,0,43,0.261,52.550000000000004,817,4.4,0.9
2023,11,8,13,0,5.7,0.082,7,91,1,91,0.26,51.1,818,4.4,0.9
2023,11,8,14,0,5.2,0.085,8,13,0,13,0.26,49.09,818,4.1000000000000005,0.8
2023,11,8,15,0,4.4,0.088,5,26,0,26,0.259,47.74,819,3.5,0.8
2023,11,8,16,0,3.2,0.084,8,15,0,15,0.258,49.49,819,2.3000000000000003,0.7000000000000001
2023,11,8,17,0,1.8,0.084,5,0,0,0,0.259,54.07,820,1.2000000000000002,0.7000000000000001
2023,11,8,18,0,1.6,0.082,7,0,0,0,0.261,51.76,820,0.6000000000000001,0.7000000000000001
2023,11,8,19,0,1.6,0.076,7,0,0,0,0.263,49.36,820,0.5,0.6000000000000001
2023,11,8,20,0,1.1,0.075,8,0,0,0,0.265,51.34,821,0.8,0.6000000000000001
2023,11,8,21,0,0.5,0.07200000000000001,7,0,0,0,0.268,54.21,821,1.1,0.6000000000000001
2023,11,8,22,0,0.30000000000000004,0.066,7,0,0,0,0.27,54.86,821,1.3,0.6000000000000001
2023,11,8,23,0,0.1,0.062,7,0,0,0,0.272,55.4,821,1.5,0.6000000000000001
2023,11,9,0,0,-0.2,0.058,7,0,0,0,0.275,56.19,821,1.5,0.6000000000000001
2023,11,9,1,0,-0.7000000000000001,0.053,4,0,0,0,0.278,57.29,820,1.4000000000000001,0.6000000000000001
2023,11,9,2,0,-1.4000000000000001,0.048,8,0,0,0,0.279,59.22,820,1.2000000000000002,0.6000000000000001
2023,11,9,3,0,-1.6,0.044,8,0,0,0,0.279,59.25,820,1.2000000000000002,0.5
2023,11,9,4,0,-1.7000000000000002,0.042,5,0,0,0,0.279,59.120000000000005,820,1.2000000000000002,0.5
2023,11,9,5,0,-1.7000000000000002,0.041,1,0,0,0,0.279,58.58,820,1.2000000000000002,0.4
2023,11,9,6,0,-2,0.04,4,0,0,0,0.279,58.53,820,1.2000000000000002,0.4
2023,11,9,7,0,-1,0.038,4,25,0,25,0.279,55.01,820,1.1,0.4
2023,11,9,8,0,3,0.036000000000000004,4,147,25,153,0.28,41.82,820,1.8,0.30000000000000004
2023,11,9,9,0,5.2,0.034,4,262,38,276,0.281,31.94,821,2.5,0.30000000000000004
2023,11,9,10,0,6.7,0.033,4,356,65,386,0.28,25.55,821,2.7,0.30000000000000004
2023,11,9,11,0,7.800000000000001,0.029,3,411,141,486,0.279,22.26,820,2.6,0.30000000000000004
2023,11,9,12,0,8.4,0.028,3,400,222,521,0.278,20.96,820,2.6,0.30000000000000004
2023,11,9,13,0,8.5,0.028,1,71,993,578,0.277,20.62,819,2.5,0.30000000000000004
2023,11,9,14,0,8.200000000000001,0.029,1,65,949,469,0.278,20.95,819,2.4000000000000004,0.30000000000000004
2023,11,9,15,0,7.4,0.029,0,54,859,310,0.279,22.3,819,2.3000000000000003,0.30000000000000004
2023,11,9,16,0,4.4,0.029,0,34,645,124,0.279,33.4,819,1.3,0.30000000000000004
2023,11,9,17,0,0.8,0.028,0,0,0,0,0.28,41.08,820,1.2000000000000002,0.30000000000000004
2023,11,9,18,0,0,0.027,0,0,0,0,0.279,41.84,820,1.2000000000000002,0.30000000000000004
2023,11,9,19,0,-0.8,0.026000000000000002,0,0,0,0,0.279,43.77,820,1.2000000000000002,0.30000000000000004
2023,11,9,20,0,-1.7000000000000002,0.026000000000000002,0,0,0,0,0.28,46.13,820,1.2000000000000002,0.30000000000000004
2023,11,9,21,0,-2.1,0.026000000000000002,0,0,0,0,0.28,46.95,820,1.3,0.30000000000000004
2023,11,9,22,0,-2.4000000000000004,0.026000000000000002,0,0,0,0,0.28,47.77,820,1.4000000000000001,0.30000000000000004
2023,11,9,23,0,-2.5,0.025,0,0,0,0,0.28,48.11,819,1.6,0.30000000000000004
2023,11,10,0,0,-2.4000000000000004,0.024,0,0,0,0,0.281,48.38,819,1.7000000000000002,0.30000000000000004
2023,11,10,1,0,-2.3000000000000003,0.022,0,0,0,0,0.28200000000000003,49.120000000000005,818,1.9000000000000001,0.30000000000000004
2023,11,10,2,0,-2.3000000000000003,0.021,0,0,0,0,0.28300000000000003,49.730000000000004,818,2,0.30000000000000004
2023,11,10,3,0,-2.4000000000000004,0.019,0,0,0,0,0.28500000000000003,49.6,818,2.3000000000000003,0.2
2023,11,10,4,0,-2.5,0.019,0,0,0,0,0.28700000000000003,48.49,818,2.4000000000000004,0.2
2023,11,10,5,0,-2.8000000000000003,0.018000000000000002,0,0,0,0,0.289,47.550000000000004,818,2.3000000000000003,0.2
2023,11,10,6,0,-3.2,0.018000000000000002,0,0,0,0,0.29,47.2,818,2.1,0.2
2023,11,10,7,0,-1.7000000000000002,0.018000000000000002,0,17,460,41,0.291,43.63,818,2.1,0.2
2023,11,10,8,0,2.5,0.018000000000000002,0,41,822,222,0.291,34.33,819,2.6,0.2
2023,11,10,9,0,6.2,0.019,0,54,946,399,0.291,24.48,819,1.7000000000000002,0.2
2023,11,10,10,0,8.8,0.019,0,62,1004,534,0.292,17.09,819,0.9,0.2
2023,11,10,11,0,10.100000000000001,0.018000000000000002,0,65,1032,614,0.292,15.25,818,1.1,0.2
2023,11,10,12,0,10.9,0.019,0,67,1035,630,0.292,14.74,818,1.2000000000000002,0.2
2023,11,10,13,0,11.3,0.019,0,64,1006,573,0.291,14.780000000000001,817,1.3,0.30000000000000004
2023,11,10,14,0,11.200000000000001,0.02,0,59,964,464,0.291,15.43,817,1.4000000000000001,0.30000000000000004
2023,11,10,15,0,10.3,0.021,0,49,875,307,0.292,18.43,816,1.3,0.30000000000000004
2023,11,10,16,0,6.6000000000000005,0.023,0,32,661,122,0.295,31.88,817,0.9,0.30000000000000004
2023,11,10,17,0,3.5,0.025,0,0,0,0,0.3,32.37,817,1,0.30000000000000004
2023,11,10,18,0,2.7,0.026000000000000002,0,0,0,0,0.302,33.78,818,0.9,0.30000000000000004
2023,11,10,19,0,1.4000000000000001,0.026000000000000002,0,0,0,0,0.302,37.82,818,0.9,0.30000000000000004
